image,rot_x,rot_y,ref_x,ref_y,centroid_x,centroid_y,img_width,img_height,dist_rot_centroid,dist_ref_centroid,dist_rot_ref,dist_rot_centroid_pct,dist_ref_centroid_pct,dist_rot_ref_pct
325,384,223,384,223,382.663254920156,422.72197562541,766,789,199.726449012456,199.726449012456,0,18.1623769187642,18.1623769187642,0
326,339,341,322,324,348.674093418083,331.214138803052,678,680,13.7604928264845,27.6324276592973,24.0416305603426,1.43300842971088,2.87762235469771,2.50367916988097
329,79,87,89,87,87.5407452501318,80.8376973563807,176,182,10.5317758853484,6.33272439764837,10,4.15980137417342,2.5012757523873,3.94976252766682
330,366,341,366,359,361.373669034233,381.954673185913,729,789,41.2151452013671,23.4162328156537,18,3.8367286079292,2.17982321534485,1.675624691004
334,308,340,308,340,314.491784386818,334.014859033427,613,677,8.82978917725006,8.82978917725006,0,0.966811470685229,0.966811470685229,0
335,392,415,373,298,396.09108833671,387.354757301648,784,752,27.9463136679872,92.2901458066367,118.532695911297,2.57249230231129,8.49542062997461,10.9110794155764
336,273,450,458,370,410.407735757728,376.840544715646,804,739,155.670137610169,48.0813546784304,201.556443707464,14.2550707819353,4.40291969130751,18.4569848508785
339,367,379,367,379,381.101530693454,402.115178325281,770,755,27.0770130721242,27.0770130721242,0,2.51087389350367,2.51087389350367,0
340,371,461,408,364,415.290742367823,384.869986727409,778,725,88.076380377362,22.1068150188172,103.817146945965,8.28219837012803,2.07879827183077,9.76236990602091
341,365,363,365,363,364.472869343842,350.96529988529,694,724,12.0462389806801,12.0462389806801,0,1.20113844676524,1.20113844676524,0
342,360,335,360,354,355.834885715902,345.859731498438,754,706,11.6310767007088,9.14396786286514,19,1.12602356342646,0.885242488012561,1.83942108332919
345,339,319,323,319,352.567326347314,322.986734011635,741,636,14.1409473619714,29.8348929176576,16,1.44810689680607,3.05524892311792,1.63848360055468
346,331,313,331,329,332.796575357546,310.993994115562,659,689,2.69290598122957,18.0954118749962,16,0.282448174093816,1.8979556208771,1.67817622189603
348,335,339,319,387,322.431773260354,341.70840514577,636,677,12.8567407150022,45.4214226125753,50.5964425626941,1.38410655494456,4.88989318261769,5.44701564418917
349,361,286,300,286,362.715981027743,319.211038436762,690,606,33.2553403972308,70.9666636549891,61,3.62127142518595,7.7277678762234,6.64246867714328
352,401,278,401,298,393.907790872864,312.482902458482,799,713,35.2046870780611,16.1261865896725,20,3.28747400058168,1.50589093504866,1.86763426886437
353,363,347,363,385,367.182639381777,358.065815691641,764,770,11.8299090917628,27.2570129793163,38,1.09060560024297,2.51283849863534,3.50324017604581
355,359,333,359,297,359.248935438819,331.808932087805,716,701,1.21680385607591,34.8098222050344,36,0.121434305453145,3.47394246106999,3.59271954512978
356,375,359,375,265,366.020076384681,374.317796248447,747,715,17.7559542138943,109.686004598372,94,1.71714763624788,10.6075438839656,9.09057749658946
357,384,366,311,366,381.704459361504,370.30017238057,730,730,4.87452452302779,70.835104687614,73,0.472165663738777,6.86136751653025,7.07106781186548
359,352,382,371,364,355.406666988794,373.829323140925,739,725,8.85242002550557,18.4327867618294,26.1725046566048,0.855098365510073,1.78051264924427,2.52812969658987
360,353,384,353,403,396.096755521682,377.437382552521,782,766,43.5935578297707,50.1076615624974,19,3.98238422967514,4.57746444948604,1.7356991291992
366,350,235,350,290,330.732788454642,238.658312360105,727,578,19.6114428346737,54.8378913749077,55,2.11155086173503,5.90435888703163,5.92181301368074
368,386,375,386,394,377.298410398625,380.595771365528,769,710,10.34554584186,15.980957633257,19,0.988450553894782,1.52687800777479,1.81532814324898
369,230,495,230,506,225.617758139144,433.874040269098,457,782,61.2828442286334,72.2589656086413,11,6.76601932849827,7.97785357581242,1.21447060021908
371,473,283,437,340,394.433418173445,347.125331958837,765,718,101.413835243224,43.1588257940416,67.4166151627327,9.6661394725197,4.11363231254249,6.42573474679531
374,372,377,390,358,371.318396213899,372.510067110305,778,714,4.54137435972755,23.6546901811546,26.1725046566048,0.430065188787465,2.24008372634524,2.4785191143896
377,405,396,405,356,407.979968933108,394.362426957887,808,791,3.40027356407488,38.4779939308366,40,0.300715524966711,3.40294094770153,3.53754507453611
378,355,363,355,363,352.828565672667,328.994612185902,710,724,34.0746464020561,34.0746464020561,0,3.36028805428219,3.36028805428219,0
379,327,333,327,529,321.943279777125,377.705453909664,652,763,44.9905326561215,151.3790279269,196,4.48278116505093,15.0831522791961,19.5291110479981
382,389,353,407,411,396.992819848816,350.378128852025,777,704,8.41185933383441,61.4422893133058,60.7289058027559,0.80227821375347,5.86003737852961,5.79199866962454
383,218,266,218,266,222.970264169247,416.561049094038,436,728,150.643064992085,150.643064992085,0,17.7524692448744,17.7524692448744,0
387,325,371,325,371,329.53178458177,389.637125551152,648,741,19.1801856170622,19.1801856170622,0,1.94847249087693,1.94847249087693,0
392,327,316,327,333,328.586401865216,309.573012076047,654,664,6.61988252558931,23.4806395583046,17,0.710292730981447,2.51939932960887,1.82404693436908
394,418,368,457,328,418.388865647575,368.096822589919,795,773,0.400738201052481,55.6648441818389,55.8659108938537,0.0361398995212594,5.02004019161318,5.03817305429061
396,232,545,232,557,240.476179476782,445.824706797892,507,885,99.5368494591156,111.497943645151,12,9.75910562004987,10.9318329278479,1.17654183427516
399,331,305,369,287,365.42914184511,335.570201205446,736,757,46.0424044760061,48.7012882078062,42.0475920832573,4.36084076900178,4.61267315503001,3.98247780240452
400,395,381,451,381,403.086572877993,382.42831552238,787,759,8.2117444031439,47.9347116796099,56,0.75105149507775,4.38413997144244,5.12179649773945
401,428,381,428,360,435.313066407082,366.669075556354,853,675,16.0890128871813,9.89734858690719,21,1.47908822368307,0.90987880009992,1.93056298202681
403,383,372,383,352,390.370859318998,363.062333120243,763,742,11.5849668257598,13.2930350621552,20,1.08850647798604,1.24899406229439,1.87917064305386
405,425,359,444,379,412.777771039579,370.02607872367,774,756,16.4607804426619,32.4862870197678,27.5862284482674,1.52140183718509,3.00257311172812,2.54968096976905
407,337,385,372,401,344.814571012162,384.951825886139,638,705,7.81471949908416,31.5688365582516,38.4837628097877,0.821887934979475,3.32015063261153,4.047405712986
408,275,336,292,336,275.964707149479,337.492853798762,581,669,1.7774342037708,16.1046337824378,17,0.200597242960299,1.81753289589497,1.91858192167705
413,350,268,411,268,380.472213134326,280.571910947819,760,611,32.9637485456935,33.0151285897224,61,3.38037104770936,3.38563997557491,6.25543644177598
415,341,343,341,262,351.209240357551,350.578077061972,647,651,12.7143950164938,89.1644790523385,81,1.38526845079015,9.71471624108821,8.82517370023828
416,377,409,414,368,395.801118037943,430.495952827271,825,734,28.5579765989979,65.0918076600838,55.2268050859363,2.58617388273314,5.89463095772356,5.00126892551113
106,352,355,352,355,345.002982620356,365.862720455522,701,707,12.9211821404177,12.9211821404177,0,1.2978086017467,1.2978086017467,0
107,360,353,526,371,363.818363516123,349.477135645968,718,739,5.19523562489408,163.603535727656,166.973051717934,0.504214800935589,15.8782642704412,16.2052869421649
108,414,355,515,337,417.745454170778,320.2418004571,759,671,34.9594173637013,98.6878104750928,102.591422643416,3.45082047987761,9.74140712812138,10.1267300491474
110,382,425,343,389,372.098131185504,379.157912751746,724,777,46.8992960426484,30.7175506818342,53.0754180388624,4.41601015144006,2.89234651869829,4.99755016873609
120,347,422,366,422,349.255420346849,403.138414779646,729,734,18.9959553054237,25.2218227887162,19,1.83623928460221,2.43806121299374,1.83663026399524
136,357,365,357,332,343.521363429716,376.610970426295,679,696,17.7901174260902,46.6027072836925,33,1.82960746636652,4.79281047769205,3.39385316825108
137,309,349,344,366,326.886129103651,357.330872377511,687,696,19.7311187945042,19.1843256538225,38.9101529166874,2.01760122693914,1.96168901420497,3.97874915673632
138,354,366,180,260,354.059591614545,369.920758709262,707,696,3.92121154960764,205.862368169226,203.744938587441,0.395243059213396,20.7501358043946,20.5367070375489
139,386,278,404,278,374.242789019169,313.598060022028,701,695,37.4893836623079,46.3973434874201,18,3.79781555392701,4.70022538499558,1.82346769385319
140,298,307,281,321,296.444839540088,319.626933372973,559,695,12.7223413907019,15.5057531381521,22.0227155455452,1.42641308929327,1.7384857516695,2.46915946925514
142,283,349,335,349,400.408751601163,330.46314420625,773,695,118.863072378523,67.9847027554064,52,11.4346720667814,6.54015385947693,5.00241946951449
