image,rot_x,rot_y,ref_x,ref_y,centroid_x,centroid_y,img_width,img_height,dist_rot_centroid,dist_ref_centroid,dist_rot_ref,dist_rot_centroid_pct,dist_ref_centroid_pct,dist_rot_ref_pct
202,396,428,415,387,395.739444162933,395.394792836688,790,813,32.6062482280118,21.0105106535676,45.18849411078,2.8763226877258,1.8534180335916,3.98625103771793
205,356,386,338,365,347.437584650294,378.238227265921,709,812,11.5568193114015,16.257880094761,27.6586333718787,1.07208837638038,1.50819042891703,2.56580106909725
206,374,406,374,406,377.146092429973,414.395567798982,829,812,8.96568214054215,8.96568214054215,0,0.772620899316558,0.772620899316558,0
208,353,374,353,374,353.862368318537,385.282445919225,744,748,11.3153552766606,11.3153552766606,0,1.07253829669376,1.07253829669376,0
211,372,393,428,411,377.490555936677,381.68500786397,744,748,12.5767742896261,58.4001087629254,58.821764679411,1.19210327424013,5.53551803260777,5.5754851487434
212,446,243,391,355,388.003397075106,327.530136397553,744,748,102.513169447719,27.632825324721,124.775798935531,9.71682262375976,2.61920750007232,11.8270102517198
215,470,374,470,457,481.644995518544,409.881029339058,894,830,37.7233904501871,48.5366183079705,83,3.09235544473496,3.97876421240209,6.80388212326574
216,470,416,470,416,478.224509570768,419.852853427319,894,830,9.08223745626948,9.08223745626948,0,0.744511723710439,0.744511723710439,0
219,403,392,403,333,407.679790387465,398.778837117683,803,784,8.23729753855519,65.9450972447935,59,0.733992634398247,5.87610383451615,5.25725399948249
222,338,488,395,377,368.562172849966,419.238863465613,752,886,75.2471946773555,49.830515663414,124.779806058513,6.47504840206213,4.28793395160841,10.7373475821011
223,364,376,382,376,378.389526768634,380.229153556424,725,749,14.998140565718,5.56068851476376,18,1.43878987656793,0.533443616342492,1.72676190523374
229,404,453,404,494,406.931708958705,451.732188010498,806,824,3.19409841101923,42.3693621358459,41,0.277108091581077,3.67580818501624,3.55700742207213
237,409,402,409,402,406.192449524929,372.201767459168,815,697,29.9302021748533,29.9302021748533,0,2.79096448653459,2.79096448653459,0
238,340,350,340,350,340.056779447355,355.537181625148,648,697,5.53747273180776,5.53747273180776,0,0.581857048921195,0.581857048921195,0
239,379,437,322,437,376.707631872424,420.186425859922,755,794,16.9691256992284,57.2330434316799,57,1.54876469111638,5.22363487684852,5.20236510462338
241,392,376,374,357,371.465333069035,382.084460881316,712,750,21.4171242276351,25.2121937593146,26.1725046566048,2.07100969346125,2.43798827116059,2.53084915929319
242,355,413,411,451,359.289914021982,411.661455506817,745,750,4.49389181848286,64.9727179260351,67.6756972627545,0.425102823673644,6.14613946390755,6.40182967515052
243,469,338,469,282,451.779639059963,360.805084520511,935,750,28.5764362874866,80.6646277942815,56,2.38408229963673,6.72970938000912,4.67198244863441
246,404,413,404,394,410.004595487643,378.317591364307,849,750,35.198361265028,16.7926504038846,19,3.10712108491488,1.48236441317952,1.67721730477374
247,441,351,464,428,440.29468356259,373.700331195587,928,778,22.7112859095692,59.2485954235773,80.3616824114578,1.87544973683698,4.89262312744211,6.6360969929423
249,332,390,315,428,320.843552692463,389.681891922334,661,778,11.160981555174,38.7611211747198,41.6293165929973,1.09326593012485,3.79681777846121,4.07776980013078
250,376,414,376,435,380.486226675904,417.056474125943,750,828,5.42846791186554,18.4958468468075,21,0.485909474419046,1.65558816339744,1.8797382849949
251,415,414,456,414,435.211256349107,395.812708800842,827,828,27.1895649904936,27.6215391270201,41,2.32337429276881,2.36028689524323,3.50348915243133
255,456,393,456,393,444.576704394094,408.148865270599,827,828,18.9731336759813,18.9731336759813,0,1.62127239076659,1.62127239076659,0
256,415,435,435,352,445.658322700949,417.10416467535,827,828,35.4992066503255,65.9708428085665,85.375640553966,3.03344110778863,5.63727151601378,7.2954300137243
258,403,414,422,455,391.640194869319,423.829201824531,768,828,15.0219300063078,43.512485868642,45.18849411078,1.33015167506796,3.85291410226529,4.00132014395044
269,634,269,612,352,483.061898725487,355.387872925802,874,828,173.911399870737,128.982602095158,85.8661749468322,14.4452457091512,10.7134171817091,7.13212587635928
270,348,393,381,352,354.662765656644,385.437969176342,662,828,10.0785294747455,42.5646296294802,52.6307894677631,0.950708213852101,4.01512374495894,4.96466513035488
275,401,368,383,368,391.422220681603,366.659018964907,727,699,9.67119882994827,8.52830764842009,18,0.958941425213081,0.845618793991367,1.78477828419621
276,361,389,325,407,352.74308727542,386.714810206818,719,740,8.56730413445152,34.3681220976208,40.2492235949962,0.830345637832282,3.33096850729155,3.90096659506309
280,396,373,475,391,406.85748156573,371.481321677403,790,743,10.9631788181022,70.8828725576629,81.0246875958186,1.01089331835479,6.53597131299369,7.471128280527
281,315,283,332,298,338.216907728006,293.090475124504,661,593,25.3148670288622,7.92170285996989,22.6715680975093,2.8507263171444,0.892068948802582,2.5530624258391
282,387,360,387,284,374.873214197124,352.722640102238,735,755,14.1428038588675,69.7843836150362,76,1.34222439361448,6.62289478919159,7.21278856248445
283,352,388,369,368,351.814835706475,386.862526407285,701,773,1.15244608972393,25.51714667162,26.2488094968134,0.110438535083163,2.44529989128687,2.51541490257432
284,407,349,407,423,413.566924093382,387.236538359377,856,734,38.7963575320717,36.3613762193975,74,3.44059961936208,3.22465677548518,6.56258442876552
285,372,368,412,349,413.485853582527,350.160280332073,784,774,45.1589597455597,1.88520856079756,44.2831796509691,4.0990435087206,0.171118908789336,4.01954963348466
286,354,344,372,344,355.958486585183,368.089957138223,708,688,24.1694374081348,28.9422906411906,18,2.44822628008356,2.93168911452323,1.82329742713299
295,420,362,500,362,423.64629907252,372.754765264606,800,759,11.3560764713453,77.1074096388917,80,1.02978617439338,6.99221642173489,7.25452088662372
299,362,381,380,362,366.578061371726,384.520586520342,722,759,5.77522080707776,26.216888712457,26.1725046566048,0.551306409052703,2.50268158663053,2.49844465521813
301,405,373,448,391,407.908197170245,377.41217791095,851,743,5.28440391140723,42.3318032129939,46.6154480832267,0.467765435905207,3.74713112671709,4.12631126577916
308,418,401,418,362,398.402333600067,388.992399776401,759,761,22.9837114377295,33.3565312047296,39,2.13841107183757,3.10350118341617,3.62857113080358
310,404,356,404,356,396.987198425905,361.036733306668,808,747,8.6341223248302,8.6341223248302,0,0.784637209374772,0.784637209374772,0
312,372,426,389,426,362.886670724881,414.650478780937,676,740,14.5555625923119,28.4731030576713,17,1.45223733273213,2.840817933133,1.69612369840559
314,358,354,286,354,342.068465625301,344.03480058441,716,705,18.7914604787567,56.9471512629744,72,1.87011555692551,5.66734840114593,7.16539942442757
315,436,386,457,367,447.184210205809,374.470359446155,870,772,16.0629751051475,12.3351530002064,28.3196045170126,1.38100644689897,1.06050876037972,2.43476418008583
316,382,397,324,397,372.711254713449,407.471847326371,761,756,13.9978703889288,49.8241499895916,58,1.30493543985919,4.64479933559759,5.40698359171081
317,412,403,434,364,419.440979678547,380.527747706202,868,766,23.6721418915285,22.0257012819193,44.7772263544762,2.04482426026629,1.90260300639567,3.86790342743912
122,390,362,409,382,401.144766770961,382.337690085192,741,761,23.1911074418715,7.86248838957675,27.5862284482674,2.18337360260885,0.74022983351049,2.59716113775306
128,410,399,389,475,411.524871084706,431.847145722645,818,760,32.8825214049904,48.677907203014,78.8479549512858,2.94496373759604,4.359600949372,7.06163512387777
129,388,361,368,361,389.375038058642,360.878148966436,773,760,1.38042650550242,21.3753853692222,20,0.127341663118987,1.97183777033847,1.84496114224698
130,342,374,266,374,347.250593351622,379.802073018652,757,785,7.82513781718078,81.4574918058766,76,0.71754812332586,7.46947488232181,6.96903475016528
29,354,366,280,289,341.087003056213,356.51008664568,743,769,16.025103604743,91.0452290968451,106.79419459877,1.49864874007611,8.51444216782124,9.98726679904401
30,414,384,414,384,413.508533232329,389.871399491928,752,768,5.89193275398989,5.89193275398989,0,0.548157211578686,0.548157211578686,0
31,442,326,422,365,439.083910389396,331.810477918602,802,768,6.50117160669042,37.328332003781,43.8292140016223,0.585470693185654,3.36164705931267,3.94709167143111
32,357,403,338,442,344.498866870502,400.432403318482,749,768,12.7620876912977,42.0725607073996,43.3820239269677,1.18964416984451,3.92188000636575,4.04394430512835
45,394,385,338,423,365.490482849239,386.371259437348,749,767,28.5424757267836,45.797284662853,67.6756972627545,2.66242159029425,4.27193774746083,6.31274032621834
